timestamp,meter_id,dma_code,dma_name,flow,unit,data_class
2026-09-02T11:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.29,L/s,synthetic
2026-09-02T11:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.43,L/s,synthetic
2026-09-02T11:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.28,L/s,synthetic
2026-09-02T11:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.47,L/s,synthetic
2026-09-02T12:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.27,L/s,synthetic
2026-09-02T12:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.2,L/s,synthetic
2026-09-02T12:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.46,L/s,synthetic
2026-09-02T12:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.25,L/s,synthetic
2026-09-02T13:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.48,L/s,synthetic
2026-09-02T13:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.54,L/s,synthetic
2026-09-02T13:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.34,L/s,synthetic
2026-09-02T13:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.44,L/s,synthetic
2026-09-02T14:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.58,L/s,synthetic
2026-09-02T14:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.37,L/s,synthetic
2026-09-02T14:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.63,L/s,synthetic
2026-09-02T14:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.42,L/s,synthetic
2026-09-02T15:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.39,L/s,synthetic
2026-09-02T15:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.58,L/s,synthetic
2026-09-02T15:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.68,L/s,synthetic
2026-09-02T15:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.91,L/s,synthetic
2026-09-02T16:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.04,L/s,synthetic
2026-09-02T16:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.16,L/s,synthetic
2026-09-02T16:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.42,L/s,synthetic
2026-09-02T16:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.62,L/s,synthetic
2026-09-02T17:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.97,L/s,synthetic
2026-09-02T17:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.11,L/s,synthetic
2026-09-02T17:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.35,L/s,synthetic
2026-09-02T17:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.8,L/s,synthetic
2026-09-02T18:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.36,L/s,synthetic
2026-09-02T18:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.36,L/s,synthetic
2026-09-02T18:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.36,L/s,synthetic
2026-09-02T18:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.71,L/s,synthetic
2026-09-02T19:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.36,L/s,synthetic
2026-09-02T19:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.51,L/s,synthetic
2026-09-02T19:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.47,L/s,synthetic
2026-09-02T19:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.16,L/s,synthetic
2026-09-02T20:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.93,L/s,synthetic
2026-09-02T20:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.71,L/s,synthetic
2026-09-02T20:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.36,L/s,synthetic
2026-09-02T20:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.01,L/s,synthetic
2026-09-02T21:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.66,L/s,synthetic
2026-09-02T21:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.3,L/s,synthetic
2026-09-02T21:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.1,L/s,synthetic
2026-09-02T21:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.96,L/s,synthetic
2026-09-02T22:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.88,L/s,synthetic
2026-09-02T22:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.5,L/s,synthetic
2026-09-02T22:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.29,L/s,synthetic
2026-09-02T22:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.52,L/s,synthetic
2026-09-02T23:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.1,L/s,synthetic
2026-09-02T23:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.18,L/s,synthetic
2026-09-02T23:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.01,L/s,synthetic
2026-09-02T23:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.0,L/s,synthetic
2026-09-03T00:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.06,L/s,synthetic
2026-09-03T00:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.07,L/s,synthetic
2026-09-03T00:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.17,L/s,synthetic
2026-09-03T00:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.1,L/s,synthetic
2026-09-03T01:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.91,L/s,synthetic
2026-09-03T01:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.94,L/s,synthetic
2026-09-03T01:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.81,L/s,synthetic
2026-09-03T01:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.99,L/s,synthetic
2026-09-03T02:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.94,L/s,synthetic
2026-09-03T02:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.93,L/s,synthetic
2026-09-03T02:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.94,L/s,synthetic
2026-09-03T02:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.78,L/s,synthetic
2026-09-03T03:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.8,L/s,synthetic
2026-09-03T03:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.91,L/s,synthetic
2026-09-03T03:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.91,L/s,synthetic
2026-09-03T03:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.94,L/s,synthetic
2026-09-03T04:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.9,L/s,synthetic
2026-09-03T04:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,2.88,L/s,synthetic
2026-09-03T04:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,3.0,L/s,synthetic
2026-09-03T04:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.53,L/s,synthetic
2026-09-03T05:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.76,L/s,synthetic
2026-09-03T05:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.04,L/s,synthetic
2026-09-03T05:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.31,L/s,synthetic
2026-09-03T05:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.5,L/s,synthetic
2026-09-03T06:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.88,L/s,synthetic
2026-09-03T06:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.16,L/s,synthetic
2026-09-03T06:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.57,L/s,synthetic
2026-09-03T06:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.0,L/s,synthetic
2026-09-03T07:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.82,L/s,synthetic
2026-09-03T07:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.0,L/s,synthetic
2026-09-03T07:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.34,L/s,synthetic
2026-09-03T07:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.13,L/s,synthetic
2026-09-03T08:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.92,L/s,synthetic
2026-09-03T08:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.68,L/s,synthetic
2026-09-03T08:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.61,L/s,synthetic
2026-09-03T08:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.26,L/s,synthetic
2026-09-03T09:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.12,L/s,synthetic
2026-09-03T09:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.56,L/s,synthetic
2026-09-03T09:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.39,L/s,synthetic
2026-09-03T09:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.24,L/s,synthetic
2026-09-03T10:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.66,L/s,synthetic
2026-09-03T10:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.55,L/s,synthetic
2026-09-03T10:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.59,L/s,synthetic
2026-09-03T10:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.41,L/s,synthetic
2026-09-03T11:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.38,L/s,synthetic
2026-09-03T11:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.32,L/s,synthetic
2026-09-03T11:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.37,L/s,synthetic
2026-09-03T11:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.28,L/s,synthetic
2026-09-03T12:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.24,L/s,synthetic
2026-09-03T12:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.44,L/s,synthetic
2026-09-03T12:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.42,L/s,synthetic
2026-09-03T12:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.53,L/s,synthetic
2026-09-03T13:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.47,L/s,synthetic
2026-09-03T13:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.46,L/s,synthetic
2026-09-03T13:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.5,L/s,synthetic
2026-09-03T13:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.3,L/s,synthetic
2026-09-03T14:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.36,L/s,synthetic
2026-09-03T14:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.46,L/s,synthetic
2026-09-03T14:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.55,L/s,synthetic
2026-09-03T14:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.54,L/s,synthetic
2026-09-03T15:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.48,L/s,synthetic
2026-09-03T15:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.55,L/s,synthetic
2026-09-03T15:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.69,L/s,synthetic
2026-09-03T15:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.64,L/s,synthetic
2026-09-03T16:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.03,L/s,synthetic
2026-09-03T16:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.21,L/s,synthetic
2026-09-03T16:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.45,L/s,synthetic
2026-09-03T16:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.72,L/s,synthetic
2026-09-03T17:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.0,L/s,synthetic
2026-09-03T17:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.95,L/s,synthetic
2026-09-03T17:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.51,L/s,synthetic
2026-09-03T17:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.6,L/s,synthetic
2026-09-03T18:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.93,L/s,synthetic
2026-09-03T18:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.25,L/s,synthetic
2026-09-03T18:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.58,L/s,synthetic
2026-09-03T18:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.59,L/s,synthetic
2026-09-03T19:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.61,L/s,synthetic
2026-09-03T19:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.75,L/s,synthetic
2026-09-03T19:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.45,L/s,synthetic
2026-09-03T19:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,8.13,L/s,synthetic
2026-09-03T20:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.84,L/s,synthetic
2026-09-03T20:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.62,L/s,synthetic
2026-09-03T20:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,7.43,L/s,synthetic
2026-09-03T20:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.92,L/s,synthetic
2026-09-03T21:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.84,L/s,synthetic
2026-09-03T21:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.53,L/s,synthetic
2026-09-03T21:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,6.13,L/s,synthetic
2026-09-03T21:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.98,L/s,synthetic
2026-09-03T22:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.82,L/s,synthetic
2026-09-03T22:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.51,L/s,synthetic
2026-09-03T22:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.53,L/s,synthetic
2026-09-03T22:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.24,L/s,synthetic
2026-09-03T23:00:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.31,L/s,synthetic
2026-09-03T23:15:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.34,L/s,synthetic
2026-09-03T23:30:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,5.16,L/s,synthetic
2026-09-03T23:45:00,FM-02-IN,1350-00-01-02,東港所琉球大南線小區,4.93,L/s,synthetic
2026-09-01T00:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.29,L/s,synthetic
2026-09-01T00:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.29,L/s,synthetic
2026-09-01T00:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.18,L/s,synthetic
2026-09-01T00:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.13,L/s,synthetic
2026-09-01T01:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.81,L/s,synthetic
2026-09-01T01:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.91,L/s,synthetic
2026-09-01T01:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.91,L/s,synthetic
2026-09-01T01:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.94,L/s,synthetic
2026-09-01T02:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.84,L/s,synthetic
2026-09-01T02:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,2.0,L/s,synthetic
2026-09-01T02:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.77,L/s,synthetic
2026-09-01T02:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.88,L/s,synthetic
2026-09-01T03:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.82,L/s,synthetic
2026-09-01T03:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.96,L/s,synthetic
2026-09-01T03:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.84,L/s,synthetic
2026-09-01T03:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.76,L/s,synthetic
2026-09-01T04:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.86,L/s,synthetic
2026-09-01T04:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.75,L/s,synthetic
2026-09-01T04:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.77,L/s,synthetic
2026-09-01T04:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.7,L/s,synthetic
2026-09-01T05:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.71,L/s,synthetic
2026-09-01T05:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.96,L/s,synthetic
2026-09-01T05:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.93,L/s,synthetic
2026-09-01T05:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.39,L/s,synthetic
2026-09-01T06:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.43,L/s,synthetic
2026-09-01T06:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.44,L/s,synthetic
2026-09-01T06:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.78,L/s,synthetic
2026-09-01T06:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.91,L/s,synthetic
2026-09-01T07:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.05,L/s,synthetic
2026-09-01T07:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.38,L/s,synthetic
2026-09-01T07:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.4,L/s,synthetic
2026-09-01T07:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.4,L/s,synthetic
2026-09-01T08:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.15,L/s,synthetic
2026-09-01T08:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.16,L/s,synthetic
2026-09-01T08:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.75,L/s,synthetic
2026-09-01T08:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.66,L/s,synthetic
2026-09-01T09:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.49,L/s,synthetic
2026-09-01T09:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.24,L/s,synthetic
2026-09-01T09:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.13,L/s,synthetic
2026-09-01T09:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.96,L/s,synthetic
2026-09-01T10:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.88,L/s,synthetic
2026-09-01T10:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.76,L/s,synthetic
2026-09-01T10:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.76,L/s,synthetic
2026-09-01T10:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.53,L/s,synthetic
2026-09-01T11:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.63,L/s,synthetic
2026-09-01T11:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.57,L/s,synthetic
2026-09-01T11:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.56,L/s,synthetic
2026-09-01T11:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.54,L/s,synthetic
2026-09-01T12:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.27,L/s,synthetic
2026-09-01T12:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.76,L/s,synthetic
2026-09-01T12:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.43,L/s,synthetic
2026-09-01T12:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.44,L/s,synthetic
2026-09-01T13:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.5,L/s,synthetic
2026-09-01T13:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.39,L/s,synthetic
2026-09-01T13:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.75,L/s,synthetic
2026-09-01T13:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.47,L/s,synthetic
2026-09-01T14:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.46,L/s,synthetic
2026-09-01T14:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.45,L/s,synthetic
2026-09-01T14:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.61,L/s,synthetic
2026-09-01T14:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.74,L/s,synthetic
2026-09-01T15:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.64,L/s,synthetic
2026-09-01T15:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.55,L/s,synthetic
2026-09-01T15:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.86,L/s,synthetic
2026-09-01T15:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.82,L/s,synthetic
2026-09-01T16:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.8,L/s,synthetic
2026-09-01T16:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.0,L/s,synthetic
2026-09-01T16:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.17,L/s,synthetic
2026-09-01T16:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.36,L/s,synthetic
2026-09-01T17:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.51,L/s,synthetic
2026-09-01T17:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.71,L/s,synthetic
2026-09-01T17:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.14,L/s,synthetic
2026-09-01T17:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.45,L/s,synthetic
2026-09-01T18:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.3,L/s,synthetic
2026-09-01T18:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.32,L/s,synthetic
2026-09-01T18:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.42,L/s,synthetic
2026-09-01T18:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.72,L/s,synthetic
2026-09-01T19:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.45,L/s,synthetic
2026-09-01T19:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.59,L/s,synthetic
2026-09-01T19:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.58,L/s,synthetic
2026-09-01T19:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.44,L/s,synthetic
2026-09-01T20:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.21,L/s,synthetic
2026-09-01T20:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,5.3,L/s,synthetic
2026-09-01T20:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.97,L/s,synthetic
2026-09-01T20:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.61,L/s,synthetic
2026-09-01T21:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.55,L/s,synthetic
2026-09-01T21:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.24,L/s,synthetic
2026-09-01T21:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,4.01,L/s,synthetic
2026-09-01T21:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.86,L/s,synthetic
2026-09-01T22:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.92,L/s,synthetic
2026-09-01T22:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.59,L/s,synthetic
2026-09-01T22:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.55,L/s,synthetic
2026-09-01T22:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.61,L/s,synthetic
2026-09-01T23:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.46,L/s,synthetic
2026-09-01T23:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.41,L/s,synthetic
2026-09-01T23:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.27,L/s,synthetic
2026-09-01T23:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.61,L/s,synthetic
2026-09-02T00:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.38,L/s,synthetic
2026-09-02T00:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.0,L/s,synthetic
2026-09-02T00:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.44,L/s,synthetic
2026-09-02T00:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,3.13,L/s,synthetic
2026-09-02T01:00:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.73,L/s,synthetic
2026-09-02T01:15:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.78,L/s,synthetic
2026-09-02T01:30:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.94,L/s,synthetic
2026-09-02T01:45:00,FM-03-IN,1350-00-01-03,東港所琉球上杉線小區,1.82,L/s,synthetic
